Original,_MediaEModaConjuntoCompletoAppending,_MediaEModaConjuntoCompletoNotAppending,_MediaEModaConjuntoDeMesmaClasseAppending,_MediaEModaConjuntoDeMesmaClasseNotAppending,_MediaEModa3NNConjuntoCompletoAppending,_MediaEModa5NNConjuntoCompletoAppending,_MediaEModa7NNConjuntoCompletoAppending,_MediaEModa9NNConjuntoCompletoAppending,_MediaEModa3NNConjuntoCompletoNotAppending,_MediaEModa5NNConjuntoCompletoNotAppending,_MediaEModa7NNConjuntoCompletoNotAppending,_MediaEModa9NNConjuntoCompletoNotAppending,_MediaEModa3NNConjuntoDeMesmaClasseAppending,_MediaEModa5NNConjuntoDeMesmaClasseAppending,_MediaEModa7NNConjuntoDeMesmaClasseAppending,_MediaEModa9NNConjuntoDeMesmaClasseAppending,_MediaEModa3NNConjuntoDeMesmaClasseNotAppending,_MediaEModa5NNConjuntoDeMesmaClasseNotAppending,_MediaEModa7NNConjuntoDeMesmaClasseNotAppending,_MediaEModa9NNConjuntoDeMesmaClasseNotAppending
88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,89.5953757225434,88.4393063583815,88.4393063583815,88.4393063583815,89.5953757225434,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815
86.7052023121387,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,94.7976878612717,94.7976878612717,94.7976878612717,94.7976878612717,94.7976878612717,94.7976878612717,94.7976878612717,94.7976878612717
90.7514450867052,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948,92.485549132948
84.393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815
87.2832369942196,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,91.3294797687861,90.7514450867052,90.7514450867052,90.7514450867052,91.3294797687861,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052
85.5491329479769,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959,84.9710982658959
84.393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815,88.4393063583815
86.1271676300578,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052,90.7514450867052
88.4393063583815,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006,87.8612716763006
88.4393063583815,91.9075144508671,91.9075144508671,91.9075144508671,91.9075144508671,91.9075144508671,90.1734104046243,90.1734104046243,90.1734104046243,91.9075144508671,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243
87.2832369942196,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243
82.6589595375723,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769,85.5491329479769
85.5491329479769,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387,86.7052023121387
92.485549132948,94.2196531791908,94.2196531791908,91.9075144508671,91.9075144508671,94.2196531791908,91.9075144508671,94.2196531791908,94.2196531791908,94.2196531791908,91.9075144508671,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908,94.2196531791908
92.485549132948,90.1734104046243,90.1734104046243,90.1734104046243,90.7514450867052,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,90.1734104046243,91.3294797687861,90.1734104046243,90.1734104046243,90.1734104046243,91.3294797687861,90.1734104046243,90.1734104046243,90.1734104046243
86.1271676300578,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098,93.6416184971098
